server_id,user_id
BBG000NS26Q8,NYSE:HUN
BBG000NDYB67,NYSE:GM
BBG000NDV1D4,NASDAQ:TMUS
BBG000N9MNX3,NASDAQ:TSLA
BBG000N7MZ06,NYSE:HUBS
BBG000N7MXL8,NASDAQ:ETSY
BBG000N7KJX8,NASDAQ:DOCU
BBG000N746D6,NASDAQ:ETFC
BBG000N49069,NASDAQ:OPK
BBG000N2HDY5,NYSE:ANET
BBG000N0G2Z3,NYSE:ERF
BBG000MZT6J2,NYSE:DK
BBG000MQ1SN9,NYSE:DVA
BBG000MM5VL9,NYSE:HLF
BBG000MM2P62,NASDAQ:FB
BBG000MHTV89,NYSE:EPAM
BBG000MG3Y65,NYSE:TWO
BBG000MDCQC2,NYSE:ABC
BBG000MBHNC8,NYSE:MOH
BBG000MBDGM6,NASDAQ:EQIX
BBG000M9KP89,NYSE:ACC
BBG000M6TR37,NASDAQ:SBNY
BBG000M65M61,NASDAQ:UAL
BBG000M44VW8,NYSE:OC
BBG000M34GG1,NYSE:MIC
BBG000M1WLY3,NYSE:CRR
BBG000M1R011,NYSE:NOW
BBG000M1J270,NYSE:STWD
BBG000LV0836,NASDAQ:IBKR
BBG000LR8515,NYSE:SBH
BBG000LNL298,NASDAQ:NUVA
BBG000LL9LQ5,NYSE:IAG
BBG000LJS6B8,NASDAQ:ALGT
BBG000LD9JQ8,NASDAQ:WYNN
BBG000LC2VD4,NASDAQ:LOCO
BBG000LC1FS4,NYSE:ATI
BBG000L9CV04,NYSE:UPS
BBG000L8CBX4,NYSE:TDG
BBG000L5CJF3,NYSE:XPO
BBG000L4M7F1,NYSE:RMD
BBG000KYNTQ5,NASDAQ:GPRE
BBG000KLDTJ2,NASDAQ:WETF
BBG000KLB4Q1,NASDAQ:SWKS
BBG000KHWT55,NYSE:HPQ
BBG000KDND59,NASDAQ:SGMS
BBG000KD2ZL5,AMEX:NGD
BBG000KCZPC3,NYSE:IRM
BBG000K8KKL9,NYSE:IMAX
BBG000K88H58,NYSE:FCN
BBG000K82ZT8,NASDAQ:CHKP
BBG000K5M1S8,NYSE:ENB
BBG000K4ND22,NYSE:CVX
BBG000K3BC83,NYSE:LAD
BBG000K2HB18,NYSE:EXK
BBG000K1J931,NASDAQ:CSIQ
BBG000K14TT5,NASDAQ:GLNG
BBG000JYP7L8,NYSE:CE
BBG000JWD753,NYSE:LVS
BBG000JSTBB9,NYSE:CPE
BBG000JKCWS0,NYSE:CLB
BBG000JK9DK4,NASDAQ:PLCE
